Entity Identifier;EntityType Identifier;Categories;File name (file_name);Image stock number (eth_image_stock_number);Photographer (eth_photographer);"Title (title;en)";"Description (description;en)";Dating (eth_dating);"Is part of (eth_is_part_of;en)";Impressum (eth_imprint);"Physical description (eth_physical_description;en)";"Dimension (eth_dimension;en)";Special size (eth_special_dimensions);"Orientation (eth_form;en)";"Colour (eth_colour;en)";DOI Link (eth_doi_link);License (eth_license);"Availabilty (eth_availability;en)";"Copyright notice (eth_copyright_notice;en)";"Comments (eth_comments;en)"
7843c558-6a38-426a-bdac-bd96be586c3f;AssetSet;2532d151-864c-4c93-8af7-c8da8e6a5cd6, 7cf37678-8408-4640-be2d-482e9e40159b, b9820a39-b916-44d3-b0c9-18bb9e337a56, e334a879-6648-4907-9ad6-a86d3d587f94, fe49158e-498e-479b-a695-36e2bf25e182, bcd9ed45-b5d7-47a3-ba33-6ffbdc61020a, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, 863d5565-bfc6-44a2-a84e-021f47583fd9, ce232b5b-8895-480a-94fe-82777219680f, a1e3d972-36d1-4e73-854a-8142d489d109, d54223df-d85d-4b78-bc22-77f898f719b3, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 0560baf8-24be-45b2-a2b0-8358a6bd1066, 676abce2-153e-46bd-8b0a-41f018449fdf, d32bbc1f-6931-4e22-8508-293b91bf8aaa, bf8854cf-327e-471d-a270-2af6c26d2a9a, dbe0affc-9361-470f-941f-f7675a05febf, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 5a841fcd-f9fb-4bb4-98c9-26d4cadfc4c5, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-052741.tif;16.10.02 / 100154;Swissair;Swissair hostesses in the uniform worn from 1970 to 1977;;1970-1977;Uniform Flight Attendants, 1960-1970. Reportage with 97 images (selection digitized, no additional images available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449354;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-052741;
b79534e5-ff09-4509-9cd6-89fb61f95c55;AssetSet;e669b15b-4bf7-480d-9b28-29c1bbafdb63, bf8854cf-327e-471d-a270-2af6c26d2a9a, a1e3d972-36d1-4e73-854a-8142d489d109, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 2532d151-864c-4c93-8af7-c8da8e6a5cd6, a3b3b606-0547-4f0b-9102-acde8dece753, 33e35255-026a-406c-9ef1-a5e68c6ae47e, e334a879-6648-4907-9ad6-a86d3d587f94, 48d3785a-27db-4d00-8778-3c3556bb4783, d54223df-d85d-4b78-bc22-77f898f719b3, 0560baf8-24be-45b2-a2b0-8358a6bd1066, 676abce2-153e-46bd-8b0a-41f018449fdf, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-052768.tif;"16.10.03 / ";Swissair;Swissair hostesses in the uniform worn from 1970 to 1977, check-in;;1970-1977;Uniform pilots and flight attendants 1970 to 1977. Reportage with 1001 pictures (selection digitized, no additional motifs available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449355;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-052768;
415e766e-332f-44f3-a1d0-7f952c623918;AssetSet;41feb4b8-55db-4665-8455-927f734544f3, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 863d5565-bfc6-44a2-a84e-021f47583fd9, 690a123e-3e68-48f4-be7b-e50a008591cc, e334a879-6648-4907-9ad6-a86d3d587f94, 1537ffb4-0189-4a9c-9a7a-458ddead1344, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 9eac8b84-bbd6-4456-99da-f5ad219e3e56, c96be7f9-51df-4501-8cfe-4f8652129dd2, fe49158e-498e-479b-a695-36e2bf25e182, 13259ed2-0be4-47db-bc42-50db1641398e, 180f7c2c-afe6-4cc1-b3a1-45311043b437, 37330e02-9b09-4c4c-8731-8bd47cb0d71a, 676abce2-153e-46bd-8b0a-41f018449fdf, bf8854cf-327e-471d-a270-2af6c26d2a9a, 14709f32-a727-4799-b324-b28d66e34913, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-053798.tif;"40.03.03 / ";Swissair, Fotograf;Cargo loading into a Swissair Douglas DC-10 at Zurich-Kloten;;1971-1992;Cargo loading : DC-10, 1971-1992. reportage with 63 pictures (selection digitized, no additional motifs available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449356;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-053798;
3efe80fc-f80d-4f48-95ea-d60ffe1e0ee3;AssetSet;180f7c2c-afe6-4cc1-b3a1-45311043b437, c96be7f9-51df-4501-8cfe-4f8652129dd2, bf8854cf-327e-471d-a270-2af6c26d2a9a, b905eb23-9ee8-46bd-a194-30715b2b658c, 14709f32-a727-4799-b324-b28d66e34913, 35474658-7f4e-4e48-8dc6-81942bc97688, f0734acf-748c-4445-8364-efd2908da4a0, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 67b4a55b-599a-4688-a3e6-f77f3ab7b88d, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 04d8e311-b1b7-47fa-bb30-64ec17181a6e, fec0bbd7-2bf8-498a-825c-59fa782228e3, 676abce2-153e-46bd-8b0a-41f018449fdf, e334a879-6648-4907-9ad6-a86d3d587f94, c036ecde-a5b4-45e7-95d7-e74cdfe7e731, fe49158e-498e-479b-a695-36e2bf25e182, 645dbfc7-98e1-40af-a7b3-4f973dd65538, 36c5613e-aa5a-4173-962d-796f0df8cf68, 863d5565-bfc6-44a2-a84e-021f47583fd9, 52dadf4c-2003-43b2-98c4-b17b7dd6adab, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 810bd695-b335-448c-9b40-557256606625, 640731e5-d54a-44ca-a25b-8cbc4b603e66, 49e4a32d-aa85-429e-a2f9-d12c6361a5e2, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-053814.tif;"40.04.04 / ";Swissair, Fotograf;Baggage catering loading into a Swissair Douglas DC-9 at Zurich-Kloten;Old painting of a DC-9;1966-1984;Cargo : DC-9 old livery, 1966-1984. Report with 68 pictures (selection digitized, no additional motifs available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449357;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-053814;
c1956757-99bf-4669-b374-2114bed56dcc;AssetSet;b480bf6d-91eb-486b-9654-b6c05fb6ba9f, 35474658-7f4e-4e48-8dc6-81942bc97688, 36c5613e-aa5a-4173-962d-796f0df8cf68, 847a6626-e8c9-44fe-bc16-78ae9b00c02c, 863d5565-bfc6-44a2-a84e-021f47583fd9, b897d367-329d-4437-8bd4-619b8575f47c, 4696d908-1794-4451-8d4c-8116dcdaa70a, 33e35255-026a-406c-9ef1-a5e68c6ae47e, e334a879-6648-4907-9ad6-a86d3d587f94, fe49158e-498e-479b-a695-36e2bf25e182, bf8854cf-327e-471d-a270-2af6c26d2a9a, 2a10c466-2cd5-4055-a85b-b7b8b45bc100, f0734acf-748c-4445-8364-efd2908da4a0, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 69208500-ecca-4597-a353-3e62a35768f2, 04d8e311-b1b7-47fa-bb30-64ec17181a6e, 14709f32-a727-4799-b324-b28d66e34913, efd10ee1-2db8-4030-b6ef-2605b3dac687, 180f7c2c-afe6-4cc1-b3a1-45311043b437, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 184b0031-c443-4e50-99e4-116bbe2ed143, 13259ed2-0be4-47db-bc42-50db1641398e, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-054329.tif;60.12.01 / 39;Swissair;Engine of a Swissair Convair CV-990 Coronado in Geneva-Cointrin;;1960-1980;Geneva Airport : Tarmac, 1953-1975. Reportage with 104 pictures (selection digitized, no additional motifs available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449358;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-054329;
d37b9bcf-12b4-4c79-9e29-6da5c4455103;AssetSet;3624ca31-19ae-4e2c-93f5-9c608ab6e08f, 14709f32-a727-4799-b324-b28d66e34913, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, d32bbc1f-6931-4e22-8508-293b91bf8aaa, bf8854cf-327e-471d-a270-2af6c26d2a9a, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 36c5613e-aa5a-4173-962d-796f0df8cf68, 6187fa40-28e5-49a9-85b1-3b5af5f18630, 863d5565-bfc6-44a2-a84e-021f47583fd9, 95f3919c-0601-4a88-845b-ec4fc12be5d1, 4696d908-1794-4451-8d4c-8116dcdaa70a, e334a879-6648-4907-9ad6-a86d3d587f94, d7a3893c-7cac-41de-b94f-e58c26a3863a, b480bf6d-91eb-486b-9654-b6c05fb6ba9f, 2a10c466-2cd5-4055-a85b-b7b8b45bc100, 13259ed2-0be4-47db-bc42-50db1641398e, fe49158e-498e-479b-a695-36e2bf25e182, 69208500-ecca-4597-a353-3e62a35768f2, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-054343.tif;"60.12.01 / ";Swissair;Convair CV-990 Coronado of Swissair at Geneva-Cointrin airport;;1962-1970;Geneva Airport : Tarmac, 1953-1975. Reportage with 104 pictures (selection digitized, no additional motifs available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449359;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-054343;Anonymous: 1962-
8d16fc03-b326-44c2-ba9b-b63a227cef15;AssetSet;d32bbc1f-6931-4e22-8508-293b91bf8aaa, e5baca8b-6971-4d35-9ca0-6c96795a74fe, 184b0031-c443-4e50-99e4-116bbe2ed143, e334a879-6648-4907-9ad6-a86d3d587f94, 2a10c466-2cd5-4055-a85b-b7b8b45bc100, 4696d908-1794-4451-8d4c-8116dcdaa70a, bf8854cf-327e-471d-a270-2af6c26d2a9a, 251bb946-7ad0-4fe5-9ebe-ac1a1c82d1c4, fe49158e-498e-479b-a695-36e2bf25e182, c036ecde-a5b4-45e7-95d7-e74cdfe7e731, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, f8d2e789-d47e-4d96-8a77-9ee4777c3780, 52dadf4c-2003-43b2-98c4-b17b7dd6adab, 36c5613e-aa5a-4173-962d-796f0df8cf68, 04d8e311-b1b7-47fa-bb30-64ec17181a6e, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, 14709f32-a727-4799-b324-b28d66e34913, 5d330987-d9b4-4cf6-89dc-06adfc48e2bd, 13259ed2-0be4-47db-bc42-50db1641398e, 33e35255-026a-406c-9ef1-a5e68c6ae47e, d62f347a-67a9-483c-b718-73238e14ea48, 863d5565-bfc6-44a2-a84e-021f47583fd9, 645dbfc7-98e1-40af-a7b3-4f973dd65538, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-054359.tif;60.14.01 / B 20;Swissair, Fotograf;Passenger satellite at Geneva-Cointrin airport;;1970-1979;Geneva airport : satellites, 1960-1983. reportage with 17 pictures (selection digitized, no additional motifs available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449360;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-054359;
5fb73231-ca2f-43b7-866e-ec4e9fc0359c;AssetSet;36c5613e-aa5a-4173-962d-796f0df8cf68, fe49158e-498e-479b-a695-36e2bf25e182, ad7d1375-36c8-4e5b-b378-5a27633b4635, 180f7c2c-afe6-4cc1-b3a1-45311043b437, e334a879-6648-4907-9ad6-a86d3d587f94, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 847a6626-e8c9-44fe-bc16-78ae9b00c02c, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, f0734acf-748c-4445-8364-efd2908da4a0, 14709f32-a727-4799-b324-b28d66e34913, 52dadf4c-2003-43b2-98c4-b17b7dd6adab, 0075cb14-bcc8-439d-a6a6-0d5260d7dd5d, fec0bbd7-2bf8-498a-825c-59fa782228e3, 874717db-23a7-49ce-a488-31d51cdbaf58, efd10ee1-2db8-4030-b6ef-2605b3dac687, 2a10c466-2cd5-4055-a85b-b7b8b45bc100, 645dbfc7-98e1-40af-a7b3-4f973dd65538, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 13259ed2-0be4-47db-bc42-50db1641398e, 04d8e311-b1b7-47fa-bb30-64ec17181a6e, 251bb946-7ad0-4fe5-9ebe-ac1a1c82d1c4, c036ecde-a5b4-45e7-95d7-e74cdfe7e731, 640731e5-d54a-44ca-a25b-8cbc4b603e66, 863d5565-bfc6-44a2-a84e-021f47583fd9, 810bd695-b335-448c-9b40-557256606625, 4696d908-1794-4451-8d4c-8116dcdaa70a, bf8854cf-327e-471d-a270-2af6c26d2a9a, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-054370.tif;60.18.01 / 101213;Swissair, Fotograf;"Passengers boarding the McDonnell Douglas DC-9-32, HB-IFG ""Valais"" at Geneva-Cointrin";;1967-1981;Geneva airport : boarding and deboarding scenes, 1962-1981. Reportage with 18 pictures (selection digitized, no additional motifs available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449361;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-054370;
436e0f7a-fd30-4116-bd54-928f18aafa47;AssetSet;160a3611-c9fe-452c-8ca4-2153e46b98da, f1d03337-10e9-47e6-a074-d9ec6482f91e, 59896f01-75e5-4263-a9b3-9a2be010caca, 90d97a5c-edb7-4aaa-8da4-14ed55fa3010, 04650cfe-c6a2-495e-b82f-72057e12ad63, a69f107f-c0a3-4402-b018-84a21da73790, 95f3919c-0601-4a88-845b-ec4fc12be5d1, bf8854cf-327e-471d-a270-2af6c26d2a9a, e334a879-6648-4907-9ad6-a86d3d587f94, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 13259ed2-0be4-47db-bc42-50db1641398e, e49f950a-c967-4c85-a98f-9e9cdb35b799, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-054401.tif;"61.90.03 / ";Swissair, Fotograf;Model of Basel Mulhouse Airport;;1958-1960;Historical : Basel airport model, 1958. reportage with 1 picture (digitized).;;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449362;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-054401;
ef716cd3-c5a4-4dfe-b23c-9e5708408ffe;AssetSet;f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, 190034d4-940d-4004-89a6-5d9f6a8a5496, 95f3919c-0601-4a88-845b-ec4fc12be5d1, e334a879-6648-4907-9ad6-a86d3d587f94, b3e07948-4178-4a3e-a2e3-45b76b5380fb, 6187fa40-28e5-49a9-85b1-3b5af5f18630, a10e37b8-4ff1-4274-86e5-7300d41dbf6e, 13259ed2-0be4-47db-bc42-50db1641398e, bf8854cf-327e-471d-a270-2af6c26d2a9a, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 14709f32-a727-4799-b324-b28d66e34913, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-054444.tif;"71.04.03 / ";Bramaz, Hans Ruedi;Training an emergency ditching with the lake police on Lake Zurich;;1974;Training : Simulators B747, 1974. reportage with 6 pictures (selection digitized, no additional motives available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449363;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-054444;
6c95e2d0-9cec-4b51-ac25-2330d8ecb419;AssetSet;f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 04d8e311-b1b7-47fa-bb30-64ec17181a6e, bf8854cf-327e-471d-a270-2af6c26d2a9a, 14709f32-a727-4799-b324-b28d66e34913, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 863d5565-bfc6-44a2-a84e-021f47583fd9, 1dda8fd6-a594-4e4b-ac8c-d6dda0618880, 0075cb14-bcc8-439d-a6a6-0d5260d7dd5d, 676abce2-153e-46bd-8b0a-41f018449fdf, 847a6626-e8c9-44fe-bc16-78ae9b00c02c, 13259ed2-0be4-47db-bc42-50db1641398e, 645dbfc7-98e1-40af-a7b3-4f973dd65538, fe49158e-498e-479b-a695-36e2bf25e182, d32bbc1f-6931-4e22-8508-293b91bf8aaa, f0734acf-748c-4445-8364-efd2908da4a0, e334a879-6648-4907-9ad6-a86d3d587f94, e669b15b-4bf7-480d-9b28-29c1bbafdb63, efd10ee1-2db8-4030-b6ef-2605b3dac687, 36c5613e-aa5a-4173-962d-796f0df8cf68, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-054743.tif;"90.10.01 / ";Friedli, Werner;"Passengers boarding the Sud-Aviation SE-210 Caravelle III, HB-ICW ""Solothurn"" at Zurich-Kloten";;1960-1969;Reportage Friedli, 1960-1969. Reportage with 47 pictures (selection digitized, no additional motifs available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449364;Unbekannt, Nutzungsrechte müssen selbst abgeklärt werden.;No download, please order;ETH Library Zurich, Image Archive / LBS_SR04-054743;
3c351a0b-73fd-445b-acf7-d379c60e9212;AssetSet;b0f9a59e-c66e-4b99-a5e7-e8d51262d0d5, 3470c90d-2e04-4922-8cf0-ecac7c647819, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, b27a5373-b503-4aaf-9535-e91a8b6b2ba1, c0f08837-0d25-4c20-a26f-ba4cbbd5756d, faf4825f-3b17-4290-840d-49cb3bbcfce3, 05a01383-41e1-4c07-9e45-dbe5eb5bab35, e49f950a-c967-4c85-a98f-9e9cdb35b799, 59896f01-75e5-4263-a9b3-9a2be010caca, 5ce0001f-dd4a-4d95-bfb4-3a3dc57e9c89, 6c7de78f-6943-456a-bb4c-7e8697b539fc, 562497af-f5dd-4676-a34d-415e9efbb3d7, e334a879-6648-4907-9ad6-a86d3d587f94, 6faea85b-73b6-4e2f-a4d6-bfe56859cdea, bf8854cf-327e-471d-a270-2af6c26d2a9a, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-054840.tif;"90.16.01 / ";Swissair, Fotograf;Swissair telephone sales at Stampfenbachstrasse 12 or 10 in Zurich;"The date can be seen on the ""date line"", a rubber string that was pushed to the right in the evening";17.05.1963;Reservation, 1979-1988. reportage with 27 pictures (selection digitized, no additional motifs available);;Photography : diapositive;6 x 6 cm;;Square;coloured;http://doi.org/10.3932/ethz-a-000449365;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-054840;Dionys Eusebio: LBS_SR04-054840 was also taken on May 17, 1963 - 20 minutes earlier (foreground me...).
89428923-e69d-46cb-8da3-9543f0e2cc26;AssetSet;99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, fe49158e-498e-479b-a695-36e2bf25e182, d32bbc1f-6931-4e22-8508-293b91bf8aaa, bf8854cf-327e-471d-a270-2af6c26d2a9a, 5d524e0d-9a57-4c80-9591-34bcb9d36f1f, 53ebaa5b-906c-4f3b-81bb-63c2b285e4bd, ea96ec4f-3f39-4fa4-aa2c-a8395b392213, 180f7c2c-afe6-4cc1-b3a1-45311043b437, 425984c7-2056-4d1d-99b9-5057f1ba918e, b073ba3a-855a-43f6-9781-91df5dd47742, 33e35255-026a-406c-9ef1-a5e68c6ae47e, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 974de55b-1f07-4652-a839-4099e229d96c, 41feb4b8-55db-4665-8455-927f734544f3, ec7c9000-f7f5-4485-a16e-107fd4ede087, 676abce2-153e-46bd-8b0a-41f018449fdf, 14709f32-a727-4799-b324-b28d66e34913, 8476101a-f158-4759-961d-0905f141dd57, 863d5565-bfc6-44a2-a84e-021f47583fd9, f0734acf-748c-4445-8364-efd2908da4a0, e334a879-6648-4907-9ad6-a86d3d587f94, 36c5613e-aa5a-4173-962d-796f0df8cf68, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-055290.tif;;Swissair, Fotograf;Refueling of a Douglas DC-6B at Zurich-Kloten, behind it another Douglas DC-6B and two Convair CV-240s;;07.07.1954-29.08.1956;;;Photography : diapositive;4 x 5'';;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000276414;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-055290;
294bc33d-0460-4082-ab4e-93025ca80591;AssetSet;0075cb14-bcc8-439d-a6a6-0d5260d7dd5d, e334a879-6648-4907-9ad6-a86d3d587f94, 61e2cb6c-4bd6-487e-93d5-2506337cb787, 676abce2-153e-46bd-8b0a-41f018449fdf, 36c5613e-aa5a-4173-962d-796f0df8cf68, e669b15b-4bf7-480d-9b28-29c1bbafdb63, bf8854cf-327e-471d-a270-2af6c26d2a9a, fe49158e-498e-479b-a695-36e2bf25e182, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 41feb4b8-55db-4665-8455-927f734544f3, 1e7af920-b2cb-4feb-8b49-567c17a5da1f, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 180f7c2c-afe6-4cc1-b3a1-45311043b437, b75f808b-11b1-46a6-b2cc-18ea430a3847, 14709f32-a727-4799-b324-b28d66e34913, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR05-079013-32.tif;79013-32;Swissair, Fotograf;Inspection of the tailplane of a Douglas DC-9-32 of Swissair;;1979;Shipyard I, II, III with airplanes outside, 1979. reportage with 51 pictures (selection digitized, no additional motives available);;Photography : negative;2,4 x 3,6 cm;;Horizontal;black and white;http://doi.org/10.3932/ethz-a-000449392;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR05-079013-32;
4f301921-1809-4fba-848e-54c44d42c485;AssetSet;d32bbc1f-6931-4e22-8508-293b91bf8aaa, b625441c-abce-49bd-bf0c-267d479a1f22, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, 863d5565-bfc6-44a2-a84e-021f47583fd9, d54223df-d85d-4b78-bc22-77f898f719b3, ff80d21b-dabf-4454-97f0-324a003e1f9c, 36c5613e-aa5a-4173-962d-796f0df8cf68, 5a98b8e2-6a10-41a7-b119-8d0786c22735, 14709f32-a727-4799-b324-b28d66e34913, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, fe49158e-498e-479b-a695-36e2bf25e182, e334a879-6648-4907-9ad6-a86d3d587f94, a0f54f53-a526-41aa-8637-2ca452d9a41b, f6f1efce-5b7f-4a0e-9c31-6a143108d16a, bf8854cf-327e-471d-a270-2af6c26d2a9a, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR05-079034-11.tif;79034-11;Swissair;Helicopter transport of a weather radar dome, Radio Switzerland;Weather radome transport;1979;Radio-Switzerland weather radome Transportt, 1979. report with 16 pictures (selection digitized, no additional motifs available);;Photography : negative;2,4 x 3,6 cm;;Vertical;black and white;http://doi.org/10.3932/ethz-a-000449393;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR05-079034-11;
fc6db1da-b4b9-4a1e-9943-9f90eaf0fd96;AssetSet;41feb4b8-55db-4665-8455-927f734544f3, 11fee652-bcdf-4563-b0ce-a2a0ac518bcc, ff80d21b-dabf-4454-97f0-324a003e1f9c, bf8854cf-327e-471d-a270-2af6c26d2a9a, 5a98b8e2-6a10-41a7-b119-8d0786c22735, ce850b02-20e0-4666-a576-c33f6850415a, 4d42ed7c-1b4d-452c-9be3-c95b235d948f, 5d330987-d9b4-4cf6-89dc-06adfc48e2bd, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 1f389b8a-6287-4564-9963-119684514e11, e334a879-6648-4907-9ad6-a86d3d587f94, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR05-079040-04A.tif;79040-4A;Swissair, Fotograf;ILS (Instrument Landing System) glide path ground station antenna;;1979;Outdoor facility Radio Switzerland, 1979. Reportage with 62 pictures (selection digitized, no additional motifs available);;Photography : negative;2,4 x 3,6 cm;;Vertical;black and white;http://doi.org/10.3932/ethz-a-000449394;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR05-079040-04A;
8b4e3761-beb7-48a6-b669-60517ed3dc76;AssetSet;e334a879-6648-4907-9ad6-a86d3d587f94, 5d330987-d9b4-4cf6-89dc-06adfc48e2bd, 1f389b8a-6287-4564-9963-119684514e11, bf8854cf-327e-471d-a270-2af6c26d2a9a, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 41feb4b8-55db-4665-8455-927f734544f3, ff80d21b-dabf-4454-97f0-324a003e1f9c, 7932ee55-33b9-477d-99d1-fe605342f1ef, 5a98b8e2-6a10-41a7-b119-8d0786c22735, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR05-079040-05A.tif;79040-5A;Swissair, Fotograf;Outdoor facility of Radio Switzerland;;1979;Outdoor facility Radio Switzerland, 1979. Reportage with 62 pictures (selection digitized, no additional motifs available);;Photography : negative;2,4 x 3,6 cm;;Vertical;black and white;http://doi.org/10.3932/ethz-a-000449395;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR05-079040-05A;
